cycle_id,SR
20526,14.289900000000003
16487,21.3229
24632,58.12500000000001
29107,101.94324000000002
14439,21.80592105263158
15106,107.52
25384,91.99604743083005
17633,32.5244
15502,85.60670868683914
7995,104.8476288056206
15802,126.19192461538462
16563,38.060430000000004
25551,24.75
27151,39.95
16588,75.5
27086,176.95466666666667
17857,25.624999999999996
12348,47.15710144927536
11345,29.156976744186046
24104,52.247046843177195
25387,72.06745689655173
27416,167.47761005333334
21026,50.0
19682,117.6930965909091
19855,32.34328571428571
27101,87.68789176441383
27756,88.75888226796678
17532,45.396633333333334
18516,2.0698182453687526
4620,37.714285714285715
16802,100.25850000000001
12855,72.40568400000001
15981,25.177304964539005
17189,23.573863636363637
20640,80.71453333333334
25580,30.352941176470587
15303,53.27044676957352
9996,66.69
24764,82.36493148698615
27299,112.50710702341138
9103,109.39817772222223
16509,96.26666666666667
20835,10.0
28603,95.0
23531,6.882760714285714
25140,55.146041916167675
17364,8.171149999999999
26682,60.78729166666667
7998,93.45947641351621
27093,99.42877777777778
24052,141.21928964862298
14097,86.05596240601504
28493,40.71333333333334
10044,107.03909090909092
17706,96.397
22526,69.89247311827957
27706,1621.8463057929725
19672,56.994791666666664
22961,81.54499
26981,76.16000000000001
28292,97.5
17375,21.428571428571427
23977,70.60876656830548
13774,67.26824388768698
19686,93.27430584707646
11017,130.6242
16675,73.44000000000001
23991,0.0602
18989,24.81063333333333
19169,34.88953333333333
19471,91.509
5903,82.70457460453186
24894,52.37804318181819
26511,69.13921488319339
4313,2.8416995130999307
23331,40.838545454545454
23705,103.47299970238093
22522,13.206632036523875
15406,77.81142857142858
19958,60.0
24881,47.42462222222222
25707,22.43417142857143
15309,64.24643401060356
24207,29.94483063377082
25187,54.23642848278504
27184,49.293
16350,103.81613225108227
22508,115.76153846153846
14583,61.16452473042663
14220,101.8312879177378
10718,111.84082597937241
7020,41.80555555555556
18223,51.0
26567,54.13495442106012
7615,70.52448935942681
12863,100.32163558027412
21698,77.41031691709722
10414,32.25
29111,48.36363636363637
4896,80.56
10026,113.99999999999999
26245,73.16182513005202
10005,94.64106666666665
23211,92.99409925320971
25314,30.567845828933475
15300,62.47844468293496
18608,81.13881105470952
21907,129.43529411764706
16167,15.234381959829221
18370,97.31
18620,117.47894923076925
19370,67.007711833785
12867,91.51427741355688
17729,83.62933052946939
17874,44.89208633093525
18751,93.94568855099796
11638,67.37966666666667
24272,80.5
26913,100.0
19294,90.39659923024416
19508,9.08
26050,42.857142857142854
16170,0.19642857142857145
18248,13.44
16922,77.03338129496403
18733,94.71992367986799
26481,50.53064520544196
24544,101.80974880525689
27544,77.5
27555,62.17941176470588
11522,42.4
16344,76.90657656926409
18148,45.0
24834,83.41312087912088
9481,134.4
21967,67.0909090909091
24767,81.5441328980219
18231,76.62935264341957
18776,67.84908
21660,90.66666666666666
18142,21.20478
22595,65.60000000000001
16091,42.92
16810,1.932
18670,80.19060510819497
24774,81.88021836865768
27763,61.72427951883376
14821,72.46541374474053
12853,103.83228571428572
15786,62.46444999999999
24649,120.0
6952,120.0
20408,61.76206662986241
21686,64.08070234722257
4751,110.51666666666668
4046,88.1858405122364
18103,27.77777777777778
19090,125.25773195876289
26221,46.94493333333334
26818,51.388888888888886
10357,1.5
28721,60.0
15511,26.60746383257643
12351,31.348325
15836,59.31697142857143
21968,63.0
7277,43.24333333333333
17726,83.08412477931904
22304,81.5477629987908
29216,26.80495853782366
27102,90.05750015515423
14326,97.40123076923078
16575,94.97663636363637
20027,52.68625714640815
15783,37.24
8013,88.7090048429933
19310,85.69459599896076
26061,98.91801055563701
27296,111.78053359683796
11847,30.0
24561,29.599999999999998
29874,37.044
4887,123.38709677419355
8684,24.0
19693,67.83872616984404
22369,40.6
20991,371.9077190127475
14045,129.77518846153845
19304,104.2780270941996
21079,64.63600000000001
22265,51.29952984137852
19941,62.838408
25183,56.1715506682566
18680,9.375
18803,239.2
24571,60.05003592054238
27582,37.4933908045977
17638,17.955
20742,89.95
20620,0.0
22353,60.9
18134,29.056150698122295
21600,7.5750881273394635
17563,30.11666666666667
20600,93.7284
27975,49.26323369960999
20641,74.28085
25708,18.936742857142857
26250,74.85428264776358
16055,30.023915667281674
10006,26.666666666666668
27557,111.34299999999999
29105,99.39223222748814
22266,115.05561023622049
11042,25.34068
23733,62.09259830092597
15515,49.59760409176077
17945,8.448
4044,86.85955581910329
18759,36.1825
12716,44.879999999999995
16349,23.98342681818182
18887,0.0
10017,71.84682352941176
24948,106.18666666666667
19373,86.00648640915594
16384,118.5
19067,105.22060752840909
17194,103.7644
4039,104.67077142857141
24517,71.3532
25334,53.1358204280781
23125,101.40107919254658
26516,89.47878587924778
15505,64.44315636855187
15935,84.5
17766,75.75757575757575
27168,58.61635322268057
24743,65.761605
16485,55.891083333333334
11929,120.88762581388207
19779,114.20061349693252
27754,79.33176078676661
17451,97.29851733024772
26512,56.007309273640935
19534,101.57979631250001
23209,93.5398036137532
27760,69.78582285255553
23978,59.19748610209914
11338,82.1229090909091
13791,73.84470999999999
22623,79.46871432364264
21831,101.93333333333334
28477,25.939111111111114
19654,85.88
27164,49.70845160904772
18542,5.0
20954,81.79740000000001
18360,65.0
22007,53.739000000000004
23133,93.41333333333334
16345,83.15005244379276
20770,32.71666666666667
16083,2.85
16502,74.92368749999999
26894,77.73333333333333
17860,95.574
22452,57.7692
23685,37.04727272727273
26060,113.6364244442547
28606,120.0
26238,75.6390149059624
23738,83.95311249137337
28719,59.294999999999995
24773,84.34966679040498
25546,68.796
15304,67.26784685712933
17218,66.0
4489,66.66666666666666
16136,29.5
22330,67.60000000000001
4551,56.657986111111114
10358,122.32000000000001
24049,106.80960000000002
13710,32.05750666666666
15750,28.384615384615387
24477,87.696
27283,70.02363636363637
5920,56.61992187500001
18833,51.55636666666666
20667,90.53979692307693
22960,30.394
4036,89.60812772133528
7616,72.31985147527912
16340,67.19916679324893
16162,40.12618377003498
15107,97.68
18743,92.87025110764885
25376,89.60194444444444
26477,60.20336172703037
17696,70.467
13024,86.24615384615385
7156,64.46325
22500,45.467999999999996
27018,85.172
15413,60.93097811867013
19301,106.10523776218834
25881,16.3584
15288,107.84800000000001
26446,141.45675554666667
27905,20.0
26684,34.68683796296296
20752,76.66666666666667
23941,55.00651331519498
18057,59.77050742165918
22235,39.98036363636363
23212,82.45487117924093
24303,14.6001
17126,27.0
19316,121.01105278774689
16801,98.83318
23247,113.02666666666667
25999,144.77777777777777
16961,26.438792727272727
18473,90.48
18975,16.509333333333334
25386,87.86596736596736
29110,101.6606846846847
16038,68.84204999999999
18523,28.117866666666664
28929,40.5
26218,60.17260000000001
27797,84.80285714285715
17329,0.5784805244890089
25256,16.49386666666667
15215,7.578616352201259
18232,70.989072615923
25146,68.89296000944225
28065,105.82195046320618
20988,52.54276080302952
26257,48.51586600719425
8948,75.0
20026,84.49718462590107
5258,98.0855641025641
18750,93.1106411689556
25150,68.46888685220642
16339,68.61193609756097
25182,137.53130311385453
20124,93.10084347826087
15214,18.679245283018865
20973,76.09781336618417
24666,98.39359216160753
9988,19.375
10771,70.40099439473538
15804,82.402
28072,72.81722607531181
27553,61.75000000000001
25637,79.96
18996,6.730769230769231
27758,156.62814386317908
15312,89.00037113402061
15011,0.001334200867534201
25412,68.82352941176471
21597,89.34110292682927
16415,8.0
18673,81.39381218436851
21023,50.29280000000001
12505,54.576809999999995
18937,20.0
18536,38.1264
4515,85.0
22962,61.578359999999996
16811,37.651875000000004
24039,48.16077230769231
8985,59.177701625
16157,29.890441136369272
12163,115.50333333333333
